x,order1,order2,order3
1398.0,39.33404226601746,137.36416865889797,nan
1399.0,39.32553673916157,137.5081424062441,nan
1400.0,39.3171324309009,137.65255162602003,nan
1401.0,39.30882972049899,137.79739760473765,nan
1402.0,39.30062898683887,137.94268163215702,nan
1403.0,39.29253060845624,138.08840500128963,nan
1404.0,39.28453496353253,138.2345690084038,nan
1405.0,39.27664242989381,138.38117495302828,nan
1406.0,39.26885338492801,138.5282241379563,nan
1407.0,39.26116820570212,138.6757178692507,nan
1408.0,39.253587268790234,138.82365745624736,nan
1409.0,39.24611095036889,138.9720442115598,nan
1410.0,39.23873962615331,139.12087945108362,nan
1411.0,39.23147367142826,139.2701644940002,nan
1412.0,39.224313461011256,139.41990066278174,nan
1413.0,39.2172593692098,139.570089283195,nan
1414.0,39.210311769892314,139.72073168430543,nan
1415.0,39.203471036387924,139.8718291984821,nan
1416.0,39.19673754150809,140.02338316140128,nan
1417.0,39.19011165751625,140.1753949120511,nan
1418.0,39.183593756187705,140.3278657927356,nan
1419.0,39.17718420870042,140.4807971490793,nan
1420.0,39.17088338566572,140.634190330031,nan
1421.0,39.16469165719036,140.78804668786847,nan
1422.0,39.15860939267259,140.94236757820264,nan
1423.0,39.15263696099711,141.09715435998135,nan
1424.0,39.146774730374695,141.25240839549468,nan
1425.0,39.14102306851908,141.40813105037802,nan
1426.0,39.13538234234628,141.56432369361718,nan
1427.0,39.12985291823182,141.7209876975524,nan
1428.0,39.12443516180898,141.8781244378823,nan
1429.0,39.11912943813328,142.0357352936688,nan
1430.0,39.113936111571036,142.1938216473407,nan
1431.0,39.10885554573012,142.35238488469847,nan
1432.0,39.103888103537116,142.51142639491823,nan
1433.0,39.099034147270665,142.67094757055605,nan
1434.0,39.094294038420784,142.83094980755237,nan
1435.0,39.08966813775392,142.99143450523593,nan
1436.0,39.08515680536745,143.15240306632865,nan
1437.0,39.08076040047151,143.313856896949,nan
1438.0,39.076479281638406,143.4757974066172,nan
1439.0,39.07231380661212,143.6382260082589,nan
1440.0,39.06826433235184,143.80114411820938,nan
1441.0,39.06433121503228,143.96455315621847,nan
1442.0,39.060514810071695,144.12845454545402,nan
1443.0,39.056815471986916,144.29284971250667,nan
1444.0,39.05323355458704,144.457740087394,nan
1445.0,39.049769410736346,144.6231271035646,nan
1446.0,39.046423392531274,144.7890121979028,nan
1447.0,39.04319585128196,144.95539681073228,nan
1448.0,39.04008713729878,145.122282385821,nan
1449.0,39.037097600134025,145.2896703703849,nan
1450.0,39.03422758845515,145.45756221509268,nan
1451.0,39.031477450032504,145.6259593740697,nan
