wavelength xh2o xco xco2 xch4 xnh3 xh2s xph3 xhcn xc2h2 xoh xna xk xso2
7.439888918869868029e-01 -2.615615542884457767e+01 -3.681771106935358517e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.747441108325055126e+01 -2.933869065982603530e+01 -5.327600334241346758e+01 -2.961254528715306833e+01 -5.327600334241346758e+01 -3.237265847739480051e+01 -2.710650431485008838e+01 -2.422604103419886457e+01 -5.327600334241346758e+01
7.437409782275774539e-01 -2.641714133692205024e+01 -3.693672035960543809e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.742946913635304895e+01 -2.947310930655051919e+01 -5.327600334241346758e+01 -2.952060327240399218e+01 -5.327600334241346758e+01 -3.350505592213942663e+01 -2.710335145627946218e+01 -2.423157537777523274e+01 -5.327600334241346758e+01
7.434931471785178880e-01 -2.647766954618410296e+01 -3.960306457188260509e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.758492404170380752e+01 -2.904115540013569685e+01 -5.327600334241346758e+01 -2.909920184188051095e+01 -5.327600334241346758e+01 -2.793292178014241500e+01 -2.710035521933963665e+01 -2.423733488990412255e+01 -5.327600334241346758e+01
7.432453987122803474e-01 -2.653463891143697495e+01 -3.674510264125886039e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.754987326230566680e+01 -2.924185221325960882e+01 -5.327600334241346758e+01 -2.886656826869517545e+01 -5.327600334241346758e+01 -3.248719640836262812e+01 -2.709733434605956859e+01 -2.424286166340263193e+01 -5.327600334241346758e+01
7.429977328013466220e-01 -2.655935562524066640e+01 -3.691707325456292210e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.741836855349916391e+01 -2.939345683429962364e+01 -5.327600334241346758e+01 -2.875267022047764343e+01 -5.327600334241346758e+01 -2.771978208177987213e+01 -2.709431414508122771e+01 -2.424831478572046350e+01 -5.327600334241346758e+01
7.427501494182071617e-01 -2.589654681181036366e+01 -3.749450230858308686e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.748931441652021590e+01 -2.932705188597820012e+01 -5.327600334241346758e+01 -2.867096756112244904e+01 -5.327600334241346758e+01 -3.143002326018222092e+01 -2.709129105626475464e+01 -2.425377128883294731e+01 -5.327600334241346758e+01
7.425026485353619643e-01 -2.610108791571150277e+01 -3.669270764342537916e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.747623278860381646e+01 -2.908994803802250573e+01 -5.327600334241346758e+01 -2.863035212262490603e+01 -5.327600334241346758e+01 -2.718999826251119600e+01 -2.708827047092095697e+01 -2.425918107537104973e+01 -5.327600334241346758e+01
7.422552301253201312e-01 -2.595027975238291873e+01 -3.702736173341970272e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.745023912424244017e+01 -2.938509033990081676e+01 -5.327600334241346758e+01 -2.850013859646410808e+01 -5.327600334241346758e+01 -3.290314107609496830e+01 -2.708524781560283401e+01 -2.426457270461253657e+01 -5.327600334241346758e+01
7.420078941605998679e-01 -2.649118577439965350e+01 -3.663906670535435950e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.742402944691734490e+01 -2.939685372767124960e+01 -5.327600334241346758e+01 -2.856319846413110852e+01 -5.327600334241346758e+01 -3.220836848068160663e+01 -2.708222455045279986e+01 -2.426994018880975901e+01 -5.327600334241346758e+01
7.417606406137285946e-01 -2.598083968256038645e+01 -3.696395936059163745e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.742517089677444986e+01 -2.953857727817848655e+01 -5.327600334241346758e+01 -2.845337624644128027e+01 -5.327600334241346758e+01 -3.220470461027179709e+01 -2.707919957610463513e+01 -2.427526637547772737e+01 -5.327600334241346758e+01
7.415134694572428353e-01 -2.632729483533794479e+01 -3.705390326167557191e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.746697849958862392e+01 -2.918380125934079672e+01 -5.327600334241346758e+01 -2.853478419438715008e+01 -5.327600334241346758e+01 -3.208290666157999738e+01 -2.707617448079277622e+01 -2.428059064232252240e+01 -5.327600334241346758e+01
7.412663806636882180e-01 -2.592017615248581919e+01 -3.657105434444734726e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.743456990398320272e+01 -2.944457718518183142e+01 -5.327600334241346758e+01 -2.869602184301835379e+01 -5.327600334241346758e+01 -3.330354522696305963e+01 -2.707315008672335921e+01 -2.428585153585177281e+01 -5.327600334241346758e+01
7.410193742056195854e-01 -2.627516206195048909e+01 -3.701934538483916981e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.749286453285949960e+01 -2.936220638393215410e+01 -5.327600334241346758e+01 -2.870674041496782181e+01 -5.327600334241346758e+01 -3.402657755705838127e+01 -2.706998867200830361e+01 -2.429108845451344578e+01 -5.327600334241346758e+01
7.407724500556009950e-01 -2.606856947184002493e+01 -3.648836407387405245e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.742710200334697035e+01 -2.946020565634454513e+01 -5.327600334241346758e+01 -2.903415144658138658e+01 -5.327600334241346758e+01 -3.447351426008923170e+01 -2.706698764662105106e+01 -2.429651005819033571e+01 -5.327600334241346758e+01
7.405256081862056083e-01 -2.628743238868093712e+01 -3.678740540778296975e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.718178849325017055e+01 -2.931759370370040330e+01 -5.327600334241346758e+01 -2.907021973114877156e+01 -5.327600334241346758e+01 -3.253996942459926345e+01 -2.706425598025957413e+01 -2.430171087681190656e+01 -5.327600334241346758e+01
7.402788485700154686e-01 -2.600030828476774047e+01 -3.646600881964186414e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.735226036561248364e+01 -2.940136528434290497e+01 -5.327600334241346758e+01 -2.884674978651591104e+01 -5.327600334241346758e+01 -3.253844589753301619e+01 -2.706166358366379754e+01 -2.430684473542919477e+01 -5.327600334241346758e+01
7.400321711796222779e-01 -2.592659476109633943e+01 -3.689197847384806295e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.733480801833749041e+01 -2.960167953158991949e+01 -5.327600334241346758e+01 -2.886628923804277491e+01 -5.327600334241346758e+01 -3.332192583014106901e+01 -2.705902859129557214e+01 -2.431196811225924748e+01 -5.327600334241346758e+01
7.397855759876263981e-01 -2.588928401947783087e+01 -3.670953009879405471e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.737703903120650040e+01 -2.935645616912250944e+01 -5.327600334241346758e+01 -2.881787590652736952e+01 -5.327600334241346758e+01 -3.365082143034057083e+01 -2.705637566794322524e+01 -2.431705124449907629e+01 -5.327600334241346758e+01
7.395390629666374060e-01 -2.624294970717911113e+01 -3.642582517184179380e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.721896826796229618e+01 -2.952053561258062686e+01 -5.327600334241346758e+01 -2.878517519718875306e+01 -5.327600334241346758e+01 -3.247531428624927230e+01 -2.705360302428460884e+01 -2.432205707426891905e+01 -5.327600334241346758e+01
7.392926320892742043e-01 -2.577290945122950205e+01 -3.760583310346932251e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.730580233854361438e+01 -2.933082019867289958e+01 -5.327600334241346758e+01 -2.870987648141861825e+01 -5.327600334241346758e+01 -3.324331289805730449e+01 -2.705093801014783139e+01 -2.432731298971132006e+01 -5.327600334241346758e+01
7.390462833281649102e-01 -2.597853452781849271e+01 -3.625675212008428616e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.722012498006352388e+01 -2.941709643260701057e+01 -5.327600334241346758e+01 -2.874907085618535874e+01 -5.327600334241346758e+01 -3.308403871537051799e+01 -2.704825914312001700e+01 -2.433229079110890680e+01 -5.327600334241346758e+01
7.388000166559461901e-01 -2.637621895357657920e+01 -3.712386394926516431e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.725373899129866473e+01 -2.953295168410480542e+01 -5.327600334241346758e+01 -2.868461039520965272e+01 -5.327600334241346758e+01 -3.328397671343628161e+01 -2.704554561322877149e+01 -2.433727570666295037e+01 -5.327600334241346758e+01
7.385538320452642580e-01 -2.565538677653239574e+01 -3.631754124635381942e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.713774746665785287e+01 -2.955887772333984032e+01 -5.327600334241346758e+01 -2.867193264053713264e+01 -5.327600334241346758e+01 -3.285175753960092493e+01 -2.704272093790098097e+01 -2.434215009319338563e+01 -5.327600334241346758e+01
7.383077294687747649e-01 -2.598952441848932793e+01 -3.649713102913258211e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.730852807546535033e+01 -2.929247903522564300e+01 -5.327600334241346758e+01 -2.905543633142439219e+01 -5.327600334241346758e+01 -3.402170029077420565e+01 -2.704000877132028435e+01 -2.434729249118661798e+01 -5.327600334241346758e+01
7.380617088991415775e-01 -2.606955711438556378e+01 -3.620854480290564226e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.731387758255974774e+01 -2.950479954019543172e+01 -5.327600334241346758e+01 -2.854590614257008951e+01 -5.327600334241346758e+01 -3.399111711581384299e+01 -2.703727505090959582e+01 -2.435216138484936721e+01 -5.327600334241346758e+01
7.378157703090386654e-01 -2.629746989307804483e+01 -3.679361013894476429e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.717919573555343504e+01 -2.969767354098255296e+01 -5.327600334241346758e+01 -2.851828439771157520e+01 -5.327600334241346758e+01 -2.905687461207192612e+01 -2.703452169547910700e+01 -2.435703239081639992e+01 -5.327600334241346758e+01
7.375699136711481030e-01 -2.622609996092968743e+01 -3.632325242588001402e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.717733177910934828e+01 -2.939836623055240494e+01 -5.327600334241346758e+01 -2.845901034658929518e+01 -5.327600334241346758e+01 -3.430248531877390405e+01 -2.703162601690052114e+01 -2.436183254629969142e+01 -5.327600334241346758e+01
7.373241389581620675e-01 -2.602264174740357916e+01 -3.615933629450042019e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.724604304528946841e+01 -2.928939388283689027e+01 -5.327600334241346758e+01 -2.859436871012060521e+01 -5.327600334241346758e+01 -3.286909948599632969e+01 -2.702886663545077539e+01 -2.436687242594537750e+01 -5.327600334241346758e+01
7.370784461427809520e-01 -2.580763724815070503e+01 -4.024491944887429895e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.703380880583508628e+01 -2.963389615764129914e+01 -5.327600334241346758e+01 -2.838191455300069777e+01 -5.327600334241346758e+01 -3.235049181779260152e+01 -2.702606093795620623e+01 -2.437167744988955675e+01 -5.327600334241346758e+01
7.368328351977150303e-01 -2.571667499894130060e+01 -3.603910611054791246e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.717055797010026907e+01 -2.971576616068166743e+01 -5.327600334241346758e+01 -2.836536402515818622e+01 -5.327600334241346758e+01 -3.586870581720567941e+01 -2.702325962416236038e+01 -2.437645521181415376e+01 -5.327600334241346758e+01
7.365873060956831253e-01 -2.594464715215862682e+01 -3.762353369315361107e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.723133702144184909e+01 -2.969473748729502560e+01 -5.327600334241346758e+01 -2.833363908274021981e+01 -5.327600334241346758e+01 -3.669713599340609989e+01 -2.702030189532187876e+01 -2.438119392263244123e+01 -5.327600334241346758e+01
7.363418588094132744e-01 -2.586911914674493929e+01 -3.607442756916334758e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.719906443543387908e+01 -2.924932631280763928e+01 -5.327600334241346758e+01 -2.847485661265946177e+01 -5.327600334241346758e+01 -3.226593770857183330e+01 -2.701750263388010254e+01 -2.438614975959479736e+01 -5.327600334241346758e+01
7.360964933116426190e-01 -2.628431146244788508e+01 -3.623882683018166517e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.713539783471942002e+01 -2.961725159086386938e+01 -5.327600334241346758e+01 -2.827279966442863213e+01 -5.327600334241346758e+01 -2.970736620969296737e+01 -2.701464203182618462e+01 -2.439089922478245143e+01 -5.327600334241346758e+01
7.358512095751176263e-01 -2.609166690097213248e+01 -3.605870694898814577e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.681364645020791926e+01 -2.965936656261751381e+01 -5.327600334241346758e+01 -2.822947877013016793e+01 -5.327600334241346758e+01 -3.230647679409864992e+01 -2.701165015516511403e+01 -2.439557291401956718e+01 -5.327600334241346758e+01
7.356060075725934233e-01 -2.593922427287036214e+01 -3.598793168152176492e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.704268920765237638e+01 -2.982307006225606116e+01 -5.327600334241346758e+01 -2.820926127003231088e+01 -5.327600334241346758e+01 -3.362236212145372605e+01 -2.700878167916688000e+01 -2.440050149257227829e+01 -5.327600334241346758e+01
7.353608872768343518e-01 -2.659204872298027311e+01 -3.613444823499375502e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.712618738361771520e+01 -2.928860325745410265e+01 -5.327600334241346758e+01 -2.816524769581889132e+01 -5.327600334241346758e+01 -3.172314150967273605e+01 -2.700588440229801890e+01 -2.440517990966647233e+01 -5.327600334241346758e+01
7.351158486606140796e-01 -2.550954291470725721e+01 -3.604311739231484779e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.698688024344378178e+01 -2.952478293259150988e+01 -5.327600334241346758e+01 -2.816004017318626040e+01 -5.327600334241346758e+01 -3.236842868867263689e+01 -2.700284102534687136e+01 -2.440982093167626132e+01 -5.327600334241346758e+01
7.348708916967152671e-01 -2.635242406941055648e+01 -3.655060728384918889e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.704049585190659499e+01 -2.963694331889574229e+01 -5.327600334241346758e+01 -2.848194988710023168e+01 -5.327600334241346758e+01 -3.178217682592602245e+01 -2.699993862571296077e+01 -2.441468024507038237e+01 -5.327600334241346758e+01
7.346260163579291236e-01 -2.575607690209067968e+01 -3.579965285540857423e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.706864181461005003e+01 -2.929222906855419239e+01 -5.327600334241346758e+01 -2.812658775776415254e+01 -5.327600334241346758e+01 -3.435466259530507926e+01 -2.699700743686949522e+01 -2.441931684814596792e+01 -5.327600334241346758e+01
7.343812226170567392e-01 -2.593032244836119560e+01 -3.724490356027269655e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.693612037849598195e+01 -2.953191674221861263e+01 -5.327600334241346758e+01 -2.814146861128105570e+01 -5.327600334241346758e+01 -3.241063031599991007e+01 -2.699390741865697763e+01 -2.442390627268396841e+01 -5.327600334241346758e+01
7.341365104469077529e-01 -2.643128788878136604e+01 -3.580909191646269818e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.707358178918246594e+01 -2.970676865452985282e+01 -5.327600334241346758e+01 -2.808472129705082310e+01 -5.327600334241346758e+01 -3.024899630739166057e+01 -2.699096373747713784e+01 -2.442871285038097895e+01 -5.327600334241346758e+01
7.338918798203009075e-01 -2.640159551535358418e+01 -3.581780785308324511e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.708418857073629837e+01 -2.971173525360750745e+01 -5.327600334241346758e+01 -2.805287949571512840e+01 -5.327600334241346758e+01 -3.188451166836312467e+01 -2.698783247571655863e+01 -2.443327671778387611e+01 -5.327600334241346758e+01
7.336473307100641605e-01 -2.551712272598198084e+01 -4.094033550882532779e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.683167798660987913e+01 -2.919623292336655851e+01 -5.327600334241346758e+01 -2.806918566552099392e+01 -5.327600334241346758e+01 -3.608106256827409908e+01 -2.698486619171139367e+01 -2.443802996321356602e+01 -5.327600334241346758e+01
7.334028630890344624e-01 -2.573407222537525385e+01 -3.561677031917463410e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.691457122961418946e+01 -2.962235692840500079e+01 -5.327600334241346758e+01 -2.804501391043460501e+01 -5.327600334241346758e+01 -3.330895560889139517e+01 -2.698184192327465070e+01 -2.444258803733485053e+01 -5.327600334241346758e+01
7.331584769300577564e-01 -2.625220878050827622e+01 -4.087066155435476844e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.718874399043797041e+01 -2.954278759189064729e+01 -5.327600334241346758e+01 -2.803251560132809317e+01 -5.327600334241346758e+01 -3.186023277691092304e+01 -2.697867319481743209e+01 -2.444706130792880217e+01 -5.327600334241346758e+01
7.329141722059890895e-01 -2.574329594107449637e+01 -3.575580741151178898e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.710697868970714097e+01 -2.925559376687239777e+01 -5.327600334241346758e+01 -2.799974363420767531e+01 -5.327600334241346758e+01 -3.579000479303456927e+01 -2.697564256061079391e+01 -2.445177865678736140e+01 -5.327600334241346758e+01
7.326699488896923906e-01 -2.612696738005775998e+01 -3.567816538462691511e+01 -5.327600334241346758e+01 -5.327600334241346758e+01 -2.697599830477870952e+01 -2.938345655916416987e+01 -5.327600334241346758e+01 -2.800688344456852974e+01 -5.327600334241346758e+01 -2.934832007339709747e+01 -2.697245210287089634e+01 -2.445622143284265704e+01 -5.327600334241346758e+01
